Country_Code,Country_Name,id_transaction,date_ecriture,ministere_code,ministere_nom,code_budgetaire,libelle,tiers,montant_XOF,AMOUNT_local,UNIT,AMOUNT_USD
CTB,Country B,SN-2024001311,12-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,611015.0,Achat de contraceptifs et produits de planification familiale,SolutionsIT SA,13072123,13072123.0,XOF,
CTB,Country B,SN-2024001312,05-12-2023,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,Transport Afrique de l'Ouest,1958138,1958138.0,XOF,
CTB,Country B,SN-2024001313,27-08-2024,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Cabinet Consulting Sahel,776918,776918.0,XOF,
CTB,Country B,SN-2024001314,03-11-2023,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,Cabinet Consulting Sahel,955321,955321.0,XOF,
CTB,Country B,SN-2024001315,20-01-2024,MINT,Ministere de l'Interieur,610200.0,Frais de fonctionnement,Formation & Sensibilisation SARL,489675,489675.0,XOF,
CTB,Country B,SN-2024001316,11-12-2023,MFB,Ministere des Finances et du Budget,612020.0,Depistage precoce du cancer du col,Bureau Moderne SARL,2755348,2755348.0,XOF,
CTB,Country B,SN-2024001317,07-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Nettoyage Pro Dakar,834176,834176.0,XOF,
CTB,Country B,SN-2024001318,08-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613030.0,Imprimerie et fournitures de bureau,Diagnostics Reunis,"11,903,702 FCFA",11903702.0,XOF,
CTB,Country B,SN-2024001319,16-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612025.0,Services de conseil SRH pour adolescents,Nettoyage Pro Dakar,6823281,6823281.0,XOF,
CTB,Country B,SN-2024001320,27-04-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Impressions Modernes,48818000,48818000.0,XOF,
CTB,Country B,SN-2024001321,23-04-2024,MEN,Ministere de l'Education Nationale,611010.0,Achat de medicaments essentiels,Formation & Sensibilisation SARL,104308414,104308414.0,XOF,
CTB,Country B,SN-2024001322,24-10-2023,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Institut de Sante Publique,"567503,00",567503.0,XOF,
CTB,Country B,SN-2024001323,11-03-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Formation & Sensibilisation SARL,103700517,103700517.0,XOF,
CTB,Country B,SN-2024001324,22-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,Formation & Sensibilisation SARL,6816257,6816257.0,XOF,
CTB,Country B,SN-2024001325,12-03-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Cliniques Reunies,905272,905272.0,XOF,
CTB,Country B,SN-2024001326,24-12-2023,MEN,Ministere de l'Education Nationale,613020.0,Carburants et lubrifiants,Diagnostics Reunis,13518519,13518519.0,XOF,
CTB,Country B,SN-2024001327,15-06-2024,MINT,Ministere de l'Interieur,611030.0,Kits obstetricaux et accouchement,Nettoyage Pro Dakar,88107228,88107228.0,XOF,
CTB,Country B,SN-2024001328,04-10-2023,MINT,Ministere de l'Interieur,612015.0,Campagnes de sensibilisation - VIH/SIDA,Cliniques Reunies,10296432,10296432.0,XOF,
CTB,Country B,SN-2024001329,19-04-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Fournitures Scolaires SA,312735,312735.0,XOF,
CTB,Country B,SN-2024001330,28-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Transport Afrique de l'Ouest,13324149,13324149.0,XOF,
CTB,Country B,SN-2024001331,29-05-2024,MINT,Ministere de l'Interieur,610100.0,Traitements et salaires - personnel permanent,Transport Afrique de l'Ouest,29338551,29338551.0,XOF,
CTB,Country B,SN-2024001332,02-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611015.0,Achat de contraceptifs et produits de planification familiale,Bureau Moderne SARL,2270337,2270337.0,XOF,
CTB,Country B,SN-2024001333,18-04-2024,MEN,Ministere de l'Education Nationale,614020.0,Achat de vehicules - ambulances,Cabinet Consulting Sahel,8365406,8365406.0,XOF,
CTB,Country B,SN-2024001334,24-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,613020.0,Carburants et lubrifiants,Institut de Sante Publique,1920324,1920324.0,XOF,
CTB,Country B,SN-2024001335,03-07-2024,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,Institut de Sante Publique,75628319,75628319.0,XOF,
CTB,Country B,SN-2024001336,07-02-2024,MFB,Ministere des Finances et du Budget,613010.0,Nettoyage et hygiene - formations sanitaires,Pharma Ouest SA,807867,807867.0,XOF,
CTB,Country B,SN-2024001337,21-05-2024,MFB,Ministere des Finances et du Budget,611010.0,Achat de medicaments essentiels,Formation & Sensibilisation SARL,21948967,21948967.0,XOF,
CTB,Country B,SN-2024001338,11-11-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,SARL Fournitures Medicales,1073065,1073065.0,XOF,
CTB,Country B,SN-2024001339,08-01-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611010.0,Achat de medicaments essentiels,Bureau Moderne SARL,39291330,39291330.0,XOF,
CTB,Country B,SN-2024001340,22-10-2023,MEN,Ministere de l'Education Nationale,611015.0,Achat de contraceptifs et produits de planification familiale,Fournitures Scolaires SA,96968987,96968987.0,XOF,
CTB,Country B,SN-2024001341,06-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612015.0,Campagnes de sensibilisation - VIH/SIDA,Impressions Modernes,980370,980370.0,XOF,
CTB,Country B,SN-2024001342,01-11-2023,MFB,Ministere des Finances et du Budget,611015.0,Achat de contraceptifs et produits de planification familiale,Impressions Modernes,64365266,64365266.0,XOF,
CTB,Country B,SN-2024001343,28-02-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611030.0,Kits obstetricaux et accouchement,Batiment et Travaux SA,465462,465462.0,XOF,
CTB,Country B,SN-2024001344,12-05-2024,MEN,Ministere de l'Education Nationale,614020.0,Achat de vehicules - ambulances,SolutionsIT SA,80286944,80286944.0,XOF,
CTB,Country B,SN-2024001345,01-05-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Nettoyage Pro Dakar,42296058,42296058.0,XOF,
CTB,Country B,SN-2024001346,10-06-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Nettoyage Pro Dakar,2825566,2825566.0,XOF,
CTB,Country B,SN-2024001347,22-05-2024,MINT,Ministere de l'Interieur,611015.0,Achat de contraceptifs et produits de planification familiale,Banque Regionale,552114,552114.0,XOF,
CTB,Country B,SN-2024001348,18-04-2024,MINT,Ministere de l'Interieur,611010.0,Achat de medicaments essentiels,Bureau Moderne SARL,2522976,2522976.0,XOF,
CTB,Country B,SN-2024001349,25-07-2024,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,Cabinet Consulting Sahel,48328877,48328877.0,XOF,
CTB,Country B,SN-2024001350,09-11-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614010.0,Construction et rehabilitation - centres de sante,Banque Regionale,2591037,2591037.0,XOF,
CTB,Country B,SN-2024001351,28-03-2024,MSAS,Ministere de la Sante et de l'Action Sociale,610100.0,Traitements et salaires - personnel permanent,Cabinet Consulting Sahel,51024633,51024633.0,XOF,
CTB,Country B,SN-2024001352,02-11-2023,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Cabinet Consulting Sahel,38050871,38050871.0,XOF,
CTB,Country B,SN-2024001353,23-06-2024,MINT,Ministere de l'Interieur,612010.0,Campagnes de sensibilisation - sante maternelle,Pharma Ouest SA,46521587,46521587.0,XOF,
CTB,Country B,SN-2024001354,17-08-2024,MEN,Ministere de l'Education Nationale,612020.0,Depistage precoce du cancer du col,Cliniques Reunies,13199966,13199966.0,XOF,
CTB,Country B,SN-2024001355,22-05-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,SARL Fournitures Medicales,110734354,110734354.0,XOF,
CTB,Country B,SN-2024001356,04-11-2023,MEN,Ministere de l'Education Nationale,611015.0,Achat de contraceptifs et produits de planification familiale,Fournitures Scolaires SA,8118946,8118946.0,XOF,
CTB,Country B,SN-2024001357,02-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613020.0,Carburants et lubrifiants,Institut de Sante Publique,114301653,114301653.0,XOF,
CTB,Country B,SN-2024001358,22-01-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613030.0,Imprimerie et fournitures de bureau,Cabinet Consulting Sahel,103206885,103206885.0,XOF,
CTB,Country B,SN-2024001359,11-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612020.0,Depistage precoce du cancer du col,Diagnostics Reunis,"10,479,907 FCFA",10479907.0,XOF,
CTB,Country B,SN-2024001360,30-04-2024,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,Institut de Sante Publique,376436,376436.0,XOF,
CTB,Country B,SN-2024001361,18-03-2024,MFB,Ministere des Finances et du Budget,612010.0,Campagnes de sensibilisation - sante maternelle,Formation & Sensibilisation SARL,13763315,13763315.0,XOF,
CTB,Country B,SN-2024001362,16-07-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611025.0,Kits de tests VIH et antiretroviraux,Bureau Moderne SARL,3461617,3461617.0,XOF,
CTB,Country B,SN-2024001363,18-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,Impressions Modernes,7004343,7004343.0,XOF,
CTB,Country B,SN-2024001364,08-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612010.0,Campagnes de sensibilisation - sante maternelle,Cabinet Consulting Sahel,44235221,44235221.0,XOF,
CTB,Country B,SN-2024001365,10-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611040.0,Reactifs et consommables de laboratoire,Nettoyage Pro Dakar,8287511,8287511.0,XOF,
CTB,Country B,SN-2024001366,01-10-2023,MFB,Ministere des Finances et du Budget,612020.0,Depistage precoce du cancer du col,Nettoyage Pro Dakar,14899431,14899431.0,XOF,
CTB,Country B,SN-2024001367,25-10-2023,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,SolutionsIT SA,45519928,45519928.0,XOF,
CTB,Country B,SN-2024001368,08-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611030.0,Kits obstetricaux et accouchement,Impressions Modernes,324766,324766.0,XOF,
CTB,Country B,SN-2024001369,19-04-2024,MEN,Ministere de l'Education Nationale,613030.0,Imprimerie et fournitures de bureau,Banque Regionale,670537,670537.0,XOF,
CTB,Country B,SN-2024001370,24-09-2024,MINT,Ministere de l'Interieur,611040.0,Reactifs et consommables de laboratoire,SARL Fournitures Medicales,"698,169 FCFA",698169.0,XOF,
CTB,Country B,SN-2024001371,09-01-2024,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Fournitures Scolaires SA,510583,510583.0,XOF,
CTB,Country B,SN-2024001372,30-06-2024,MFB,Ministere des Finances et du Budget,611015.0,Achat de contraceptifs et produits de planification familiale,Fournitures Scolaires SA,34074289,34074289.0,XOF,
CTB,Country B,SN-2024001373,14-07-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611025.0,Kits de tests VIH et antiretroviraux,Pharma Ouest SA,"10468596,00",10468596.0,XOF,
CTB,Country B,SN-2024001374,14-10-2023,MINT,Ministere de l'Interieur,611015.0,Achat de contraceptifs et produits de planification familiale,Nettoyage Pro Dakar,47100195,47100195.0,XOF,
CTB,Country B,SN-2024001375,10-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,Batiment et Travaux SA,32725804,32725804.0,XOF,
CTB,Country B,SN-2024001376,10-10-2023,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,Cliniques Reunies,43009787,43009787.0,XOF,
CTB,Country B,SN-2024001377,22-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612030.0,Appui aux victimes de VBG,Impressions Modernes,21073631,21073631.0,XOF,
CTB,Country B,SN-2024001378,11-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,611030.0,Kits obstetricaux et accouchement,Institut de Sante Publique,13452862,13452862.0,XOF,
CTB,Country B,SN-2024001379,06-11-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,Institut de Sante Publique,53888351,53888351.0,XOF,
CTB,Country B,SN-2024001380,01-08-2024,MSAS,Ministere de la Sante et de l'Action Sociale,610100.0,Traitements et salaires - personnel permanent,Cabinet Consulting Sahel,703946,703946.0,XOF,
CTB,Country B,SN-2024001381,14-06-2024,MINT,Ministere de l'Interieur,612010.0,Campagnes de sensibilisation - sante maternelle,Banque Regionale,92853378,92853378.0,XOF,
CTB,Country B,SN-2024001382,03-08-2024,MEN,Ministere de l'Education Nationale,614010.0,Construction et rehabilitation - centres de sante,PharmaSante,42689386,42689386.0,XOF,
CTB,Country B,SN-2024001383,30-11-2023,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,Diagnostics Reunis,41087604,41087604.0,XOF,
CTB,Country B,SN-2024001384,08-10-2023,MFB,Ministere des Finances et du Budget,612030.0,Appui aux victimes de VBG,SARL Fournitures Medicales,2663122,2663122.0,XOF,
CTB,Country B,SN-2024001385,11-11-2023,MFB,Ministere des Finances et du Budget,611015.0,Achat de contraceptifs et produits de planification familiale,Diagnostics Reunis,719703,719703.0,XOF,
CTB,Country B,SN-2024001386,09-02-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612025.0,Services de conseil SRH pour adolescents,Transport Afrique de l'Ouest,8297208,8297208.0,XOF,
CTB,Country B,SN-2024001387,22-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611015.0,Achat de contraceptifs et produits de planification familiale,Batiment et Travaux SA,3778989,3778989.0,XOF,
CTB,Country B,SN-2024001388,09-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611025.0,Kits de tests VIH et antiretroviraux,SARL Fournitures Medicales,36816229,36816229.0,XOF,
CTB,Country B,SN-2024001389,07-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613020.0,Carburants et lubrifiants,Cabinet Consulting Sahel,828318,828318.0,XOF,
CTB,Country B,SN-2024001390,04-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612015.0,Campagnes de sensibilisation - VIH/SIDA,SARL Fournitures Medicales,2232890,2232890.0,XOF,
CTB,Country B,SN-2024001391,09-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611010.0,Achat de medicaments essentiels,Cliniques Reunies,756101,756101.0,XOF,
CTB,Country B,SN-2024001392,31-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612015.0,Campagnes de sensibilisation - VIH/SIDA,Bureau Moderne SARL,7386939,7386939.0,XOF,
CTB,Country B,SN-2024001393,06-10-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612025.0,Services de conseil SRH pour adolescents,Nettoyage Pro Dakar,548183,548183.0,XOF,
CTB,Country B,SN-2024001394,02-01-2024,MEN,Ministere de l'Education Nationale,613010.0,Nettoyage et hygiene - formations sanitaires,Nettoyage Pro Dakar,49687415,49687415.0,XOF,
CTB,Country B,SN-2024001395,24-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Banque Regionale,14670004,14670004.0,XOF,
CTB,Country B,SN-2024001396,06-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612030.0,Appui aux victimes de VBG,Institut de Sante Publique,14450202,14450202.0,XOF,
CTB,Country B,SN-2024001397,23-06-2024,MINT,Ministere de l'Interieur,614020.0,Achat de vehicules - ambulances,Transport Afrique de l'Ouest,997255,997255.0,XOF,
CTB,Country B,SN-2024001398,03-05-2024,MEN,Ministere de l'Education Nationale,612025.0,Services de conseil SRH pour adolescents,Fournitures Scolaires SA,4528328,4528328.0,XOF,
CTB,Country B,SN-2024001399,30-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611015.0,Achat de contraceptifs et produits de planification familiale,Banque Regionale,14400156,14400156.0,XOF,
CTB,Country B,SN-2024001400,13-06-2024,MINT,Ministere de l'Interieur,613030.0,Imprimerie et fournitures de bureau,Transport Afrique de l'Ouest,3234493,3234493.0,XOF,
CTB,Country B,SN-2024001401,18-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,613020.0,Carburants et lubrifiants,PharmaSante,1499816,1499816.0,XOF,
CTB,Country B,SN-2024001402,26-10-2023,MEN,Ministere de l'Education Nationale,612015.0,Campagnes de sensibilisation - VIH/SIDA,Bureau Moderne SARL,56872759,56872759.0,XOF,
CTB,Country B,SN-2024001403,11-06-2024,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,Cliniques Reunies,671383,671383.0,XOF,
CTB,Country B,SN-2024001404,09-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,610200.0,Frais de fonctionnement,Bureau Moderne SARL,5452390,5452390.0,XOF,
CTB,Country B,SN-2024001405,15-03-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612025.0,Services de conseil SRH pour adolescents,PharmaSante,15741890,15741890.0,XOF,
CTB,Country B,SN-2024001406,08-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612010.0,Campagnes de sensibilisation - sante maternelle,Cliniques Reunies,21580870,21580870.0,XOF,
CTB,Country B,SN-2024001407,28-11-2023,MEN,Ministere de l'Education Nationale,614020.0,Achat de vehicules - ambulances,Cliniques Reunies,"118991281,00",118991281.0,XOF,
CTB,Country B,SN-2024001408,24-02-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,Fournitures Scolaires SA,2136996,2136996.0,XOF,
CTB,Country B,SN-2024001409,25-11-2023,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,Institut de Sante Publique,3057531,3057531.0,XOF,
CTB,Country B,SN-2024001410,02-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,610200.0,Frais de fonctionnement,Cliniques Reunies,29099540,29099540.0,XOF,
CTB,Country B,SN-2024001411,08-04-2024,MFB,Ministere des Finances et du Budget,612010.0,Campagnes de sensibilisation - sante maternelle,Transport Afrique de l'Ouest,36157528,36157528.0,XOF,
